Ekran_Boyutu,Ekran_Karti,Ekran_Yenileme_Hizi,Hard_Disk_Kapasitesi,Ram,SSD_Kapasitesi,Cozunurluk,Islemci_Nesli,Islemci_Tipi,Isletim_Sistemi,url,price,marka
15.6,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//everest/everbook-eb-21r09-i5-1135g7-16gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-364322508,13.0171,everest
13.4,Nvidia GeForce RTX 4050,165.0,0.0,16.0,1.0,2560 x 1600,13.0,Intel Core i9,Free Dos,https://www.trendyol.com//asus/rog-flow-z13-gz301vu-mu012-13-nesil-i9-13900h-16gb-1tb-ssd-6gb-rtx4050-13-4-doknmtik-qhd-165hz-p-661920167,62.999,asus
15.6,Dahili Ekran Kartı,120.0,0.0,16.0,1.0,1920 x 1080,7.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//lenovo/ideapad-gaming-3-15arh7-amd-ryzen-5-7535hs-16gb-1tbssd-rtx4050-freedos-15-6-fhd-120hz-p-780998924,30.5707,lenovo
16.0,Nvidia GeForce RTX 4070,120.0,1.0,32.0,1.0,3200 x 2000,13.0,Intel Core i7,Windows,https://www.trendyol.com//asus/vivobook-pro-16x-oled-13-nesil-core-i7-13700hx-rtx4070-8gb-32gb-1tb-16-w11-p-779236880,79.251,asus
15.6,Intel UHD Graphics,60.0,0.0,12.0,1.0,1920 x 1080,11.0,Intel Core i3,Windows,https://www.trendyol.com//asus/x515ea-bq967w06-i3-1115g4-12gb-1tbssd-15-6-fullhd-w11h-tasinabilir-bilgisayar-p-443843347,12.0,asus
14.0,Nvidia GeForce MX330,60.0,1.0,12.0,256.0,1366 x 768,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/dell-vostro-3400-core-i5-1135g7-12gb-1-tbhdd-256-gb-ssd-2gb-mx330-freedos-14-n4030vn3400emeabt6-p-665659357,13.8459,lenovo
15.6,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 3,Windows,https://www.trendyol.com//hp/15s-eq2010nt-amd-ryzen-3-5300u-16gb-ram-512gb-ssd-15-6-inc-fhd-win11home-hp4h0k2ea13-zettacanta-p-742032458,13.6,hp
15.6,Intel Iris Graphics,60.0,500.0,16.0,500.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//casper/nirvana-c600-1155-bv00x-g-f-i5-1155g7-16-gb-500-gb-m2-ssd-iris-xe-15-6-freedos-full-hd-p-748848043,15.39,casper
15.6,Intel UHD Graphics,60.0,0.0,8.0,128.0,1920 x 1080,13.0,Intel Celeron,Windows,https://www.trendyol.com//acer/aspire-3-a315-34-08pypy-n4020-8gb-ram-128gb-ssd-uhd-graphics-15-6-win-11-home-p-645955533,8.999,acer
13.0,M2 8 Çekirdekli,144.0,512.0,8.0,256.0,2560 x 1600,2.0,M2,Mac Os,https://www.trendyol.com//apple/macbook-pro-mneh3tu-a-m2-8gb-256gb-ssd-retina-13-3inc-uzay-grisi-p-355659542,42.99,apple
15.6,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//lenovo/v15-aba-gen3-amd-ryzen-7-5825u-16gb-512gb-ssd-15-6-inc-full-hd-fdos-82tv004ltxf06-zetta-canta-p-742034848,15.799,lenovo
16.0,Dahili Ekran Kartı,60.0,0.0,8.0,512.0,1920 x 1200,5.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//asus/vivobook-16x-m1603qa-mb137-amd-ryzen-7-5800h-8gb-512gb-ssd-freedos-16-tasinabilir-bilgisayar-p-729001964,19.929,asus
15.6,Intel UHD Graphics,60.0,0.0,4.0,256.0,1920 x 1080,3.0,Intel Core i3,Windows,https://www.trendyol.com//acer/a315-510-i3-n305-4gb-ram-256gb-ssd-fhd-15-6-w11h-laptop-nx-kdhey-002-csr1-canta-hediyeli-p-782353525,9.499,acer
,,,,,,,,,,https://www.trendyol.com//lenovo/v15-g3-82tt008ptx-i5-1235u-16gb-512gb-ssd-15-6-free-dos-p-683149154,15.599,lenovo
14.0,Nvidia GeForce MX330,60.0,1.0,16.0,256.0,1366 x 768,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3400-core-i5-1135g7-16-gb-1-tbhdd-256-gb-ssd-2gb-mx330-freedos-14-n4030vn3400emeabt7-p-665693568,14.1684,dell
14.0,Nvidia GeForce MX330,60.0,0.0,20.0,1.0,1366 x 768,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3400-i5-1135g7-20gb-1-tbssd-2gb-mx330-dos-14-n4030vn3400emeabt165-p-665693619,14.7426,dell
14.0,Nvidia GeForce MX330,60.0,0.0,32.0,1.0,1366 x 768,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3400-core-i5-1135g7-32-gb-1-tbssd-2gb-mx330-freedos-14-n4030vn3400emeabt24-p-665693587,15.4965,dell
15.6,Nvidia GeForce RTX 3050,144.0,0.0,32.0,1.0,1920 x 1080,6.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//asus/rog-strix-g15-g513rc-hn194a4-ryzen7-6800hs-32gb-1tbssd-rtx3050-15-6-fullhd-freedos-tasinabilir-p-684485149,36.579,asus
15.6,Nvidia GeForce RTX 4050,144.0,0.0,16.0,500.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//casper/excalibur-g870-1245-bva0x-b-intel-core-i5-12450h-16gb-ram-500-gb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672154325,30.599,casper
15.6,Nvidia GeForce RTX 4050,144.0,0.0,32.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//monster/abra-a5-v20-4-2-intel-core-i5-12450h-32-gb-ram-1-tb-ssd-6-gb-rtx-4050-freedos-15-6-fhd-144-hz-p-760273243,34.899,monster
15.6,AMD Radeon Graphics,60.0,0.0,8.0,512.0,1366 x 768,3.0,AMD Ryzen 3,Windows,https://www.trendyol.com//asus/d515da-br1319w04p-ryzen3-3250u-8gb-512ssd-15-6-hd-w11h-tasinabilir-bilgisayar-uyumlu-p-781824289,9.9981,asus
15.6,Nvidia GeForce RTX 3050 Ti,60.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/ideapad-gaming-3-82s9016ftx2-i5-12450h-16gb-1tb-rtx3050ti-fhd-15-6-freedos-p-769168896,26.3999,lenovo
16.1,Nvidia GeForce RTX 4050,144.0,0.0,16.0,512.0,1920 x 1080,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//hp/victus-16-r0038nt-7p6l4ea-i7-13700h-16-gb-ram-512-gb-ssd-6-gb-rtx-4050-16-1-fhd-mavi-freedos-p-758870987,34.999,hp
15.6,Intel UHD Graphics,60.0,0.0,12.0,256.0,1920 x 1080,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//asus/x515ea-ej3575a4-i3-1115g4-12gb-256ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-765761535,10.3941,asus
15.6,AMD Radeon Graphics,120.0,0.0,32.0,1.0,1920 x 1080,5.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//dell/inspiron-15-3525-i3525106u07-ryzen7-5825u-32gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisay-p-458037930,17.8213,dell
16.0,Nvidia GeForce RTX3060,60.0,0.0,16.0,512.0,2560 x 1600,6.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//lenovo/thinkbook-16p-21ek0028tx-ryzen5-6600h-16gb-512ssd-rtx3060-16-qhd-freedos-tasinabilir-bilgis-p-471085595,29.999,lenovo
16.0,Nvidia GeForce RTX3060,60.0,0.0,32.0,1.0,1920 x 1080,13.0,Intel Core i7,Windows,https://www.trendyol.com//lenovo/legion-5-pro-intel-core-i7-12700h-82rf00sutx-32-gb-1024-gb-nvidia-geforce-rtx-3070-8gb-16-wq-p-683908597,59.999,lenovo
15.6,Nvidia GeForce RTX3060,120.0,0.0,16.0,1.0,2880 x 1620,12.0,Intel Core i7,Windows,https://www.trendyol.com//asus/vivobook-pro-15x-oled-k6501zm-i7-12650h-15-6-16gb-1tb-rtx-3060-q-us-ing-klavye-1-yil-garanti-p-705110127,44.95,asus
15.6,Intel UHD Graphics,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i3,Free Dos,https://www.trendyol.com//asus/expertbook-b1-i3-1215u-16-gb-512-gb-ssd-15-6-fhd-freedos-b1502cba-ej0253-bt7-p-721222896,12.3021,asus
15.6,AMD Radeon Graphics,60.0,0.0,8.0,1.0,1920 x 1080,7.0,AMD Ryzen 3,Windows,https://www.trendyol.com//acer/aspire-3-a315-24p-r741-nx-kdeey-006a4-ryzen3-7320u-8gb-1tbssd-15-6-fullhd-w11h-tasinabilir-bil-p-778380896,15.149,acer
15.6,Nvidia GeForce RTX 4050,144.0,0.0,16.0,1.0,1920 x 1080,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//asus/tuf-gaming-a15-fa507nua54-lp030a54-amd-ryzen-7-7735hs-16gb-1tb-ssd-rtx4050-freedos-15-6-p-700140896,35.1,asus
15.6,Dahili Ekran Kartı,60.0,0.0,12.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/nb-v15-g3-i5-1235u-12gb-512gb-ssd-15-6-fhd-freedos-tasinabilir-bilgisayar-82tt00a6tx032-p-772728531,15.2999,lenovo
15.6,Intel Iris Graphics,60.0,0.0,32.0,2.0,1920 x 1080,12.0,Intel Core i7,Linux,https://www.trendyol.com//dell/inspiron-3520-intel-core-i7-1255u-32gb-2tb-ssd-ubuntu-15-6-i35201013ua59-p-749891965,24.4352,dell
16.0,Nvidia GeForce RTX 4050,120.0,0.0,16.0,1.0,1920 x 1200,13.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/vivobook-16x-k3605vu-n1166-i5-13500h-16gb-1tb-ssd-6gb-geforce-rtx-4050-16-0-wuxga-freedos-p-778507440,34.999,asus
14.0,Dahili Ekran Kartı,60.0,0.0,40.0,512.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/thinkpad-e14-g4-intel-core-i5-1235u-40gb-512gb-ssd-14-fhd-windows-11-pro-21e30055tx005-p-761161476,29.3379,lenovo
15.6,Nvidia GeForce RTX 4070,144.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i7,Windows,https://www.trendyol.com//msi/katana-15-b12vgk-087xtr-intel-core-i7-12650h-16gb-1tb-ssd-rtx4070-windows-11-pro-15-6-fhd-144hz-p-764459532,53.87,msi
15.6,Nvidia GeForce RTX 3050,144.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//asus/tuf-gaming-f15-fx506hc-i5-11400h-16gb-512gb-ssd-rtx3050-4gb-144hz-w11p-15-6-fhd-hn373-p-661922369,28.999,asus
13.3,Intel XE Graphics,60.0,0.0,16.0,1.0,2880 x 1800,13.0,Intel Core i7,Windows,https://www.trendyol.com//asus/zenbook-s-13-oled-ux5304va-nq020w-i7-1355u-16gb-1tb-ssd-13-3-2-8k-0-2ms-windows-11-p-782256226,57.179,asus
15.6,Intel UHD Graphics,60.0,0.0,8.0,256.0,1920 x 1080,12.0,Intel Core i3,Free Dos,https://www.trendyol.com//asus/vivobook-15-x1502za-ej427a1-i3-1215u-8gb-256ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-752684534,10.7999,asus
15.6,Nvidia GeForce MX350,60.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/v15-g2-itl-82kb00hwtx00-i5-1135g7-8-gb-512-gb-ssd-mx350-15-6-dos-dizustu-bilgisayar-p-332019534,18.5999,lenovo
15.6,Nvidia GeForce RTX 4060,165.0,0.0,32.0,512.0,1920 x 1080,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//dell/gaming-g15-5530-i7-13650hx-32gb-512gb-ssd-rtx4060-8gb-140w-15-6-fhd-ubuntu-g155530013u-p-760187805,45.425,dell
16.0,Nvidia GeForce RTX 2050,90.0,512.0,8.0,512.0,1920 x 1200,10.0,Intel Core i5,Windows,https://www.trendyol.com//asus/vivobook-16x-core-i5-12450h-islemci-8gb-ram-512gb-ssd-rtx2050-16-win-11-laptop-siyah-k3605zf-n1017-p-758444341,24.999,asus
15.6,Intel UHD Graphics,60.0,0.0,8.0,128.0,1920 x 1080,11.0,Intel Core i3,Windows,https://www.trendyol.com//asus/x515ea-bq2293w-i3-1115g4-8-gb-128-gb-ssd-uhd-graphics-15-6-full-hd-notebook-p-691009323,10.2937,asus
15.6,Intel UHD Graphics 600,60.0,256.0,4.0,256.0,1366 x 768,11.0,Intel Core i3,Windows 11,https://www.trendyol.com//asus/x515ja-br1968w-i3-1005g1-4-gb-256-gb-windows-11-laptop-p-237849317,10.599,asus
15.6,Nvidia GeForce RTX 3070Ti,60.0,0.0,32.0,1.0,3840 x 2160,12.0,Intel Core i9,Windows,https://www.trendyol.com//asus/zenbook-pro-duo-15-oled-i9-12900h-15-6-touch-32gb-1tb-rtx-3070-ti-q-ing-klavye-1-yil-garanti-p-775615776,94.105,asus
15.6,Intel UHD Graphics,60.0,0.0,4.0,128.0,1920 x 1080,1.0,Intel Celeron,Windows,https://www.trendyol.com//lenovo/ideapad1-celeron-n4120-4gb-ram-128gb-15-6-windows-11-tasinabilir-bilgisayar-82v7005mtx-p-743393924,7.199,lenovo
15.6,Dahili Ekran Kartı,60.0,0.0,8.0,256.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//acer/aspire-3-a315-58-nx-addey-001-15-6-fhd-intel-i5-1135g7-8gb-ram-256gb-ssd-freedos-pc-p-345058754,14.0965,acer
15.6,Dahili Ekran Kartı,60.0,0.0,32.0,1.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/255-g9-6q8n1es06-ryzen-5-5625u-32gb-1tb-ssd-15-6-fhd-fdos-p-676461193,15.2999,hp
14.0,Nvidia GeForce MX330,60.0,0.0,32.0,512.0,1366 x 768,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/dell-vostro-3400-core-i5-1135g7-32-gb-512-gb-ssd-2gb-mx330-freedos-14-n4030vn3400emeabt14-p-665658112,14.8864,lenovo
15.6,Nvidia GeForce RTX 3050,144.0,0.0,8.0,500.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//casper/excalibur-g770-1265-8vj0x-b-intel-core-i7-12650h-8gb-ram-500-gb-nvme-ssd-gen4-4gb-rtx3050-freedos-p-311975895,27.599,casper
15.6,Nvidia GeForce MX350,60.0,0.0,16.0,256.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/inspiron-3511-intel-core-i5-1135g7-16gb-256gb-ssd-mx350-freedos-15-6-fhd-i35114465bua37-p-778123358,15.7226,dell
15.6,Intel HD Graphics,60.0,0.0,4.0,256.0,1920 x 1080,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//hp/15s-fq2046nt-intel-core-i3-1115g4-4-gb-ram-256-gb-ssd-freedos-15-6-fullhd-tasinabilir-bilgisayar-p-194610002,13.499,hp
15.6,Nvidia GeForce MX350,60.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//acer/aspire-3-a315-58g-intel-i5-1135g7-16gb-512gb-ssd-windows11pro-mx350-15-6-fhd-a31558g584022-p-679761784,21.0,acer
15.6,Intel XE Graphics,60.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/vivobook-15-x1502za-ej1068-i5-1235u-8gb-ram-512gb-ssd-o-b-iris-xe-15-6-fullhd-dos-notebook-p-763212992,14.3541,asus
17.3,Nvidia GeForce RTX 4090,165.0,0.0,32.0,1.0,2560 x 1440,13.0,Intel Core i9,Free Dos,https://www.trendyol.com//hp/omen-laptop-17-ck2003nt-i9-13900hx-32gb-1-tb-ssd-16gb-rtx-4090-17-3-inc-qhd-165-hz-siyah-7p651ea-p-674226071,93.799,hp
14.0,Intel UHD Graphics,60.0,0.0,4.0,512.0,1366 x 768,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//dell/vostro-3400-n4001vn3400u02p-i3-1115g4-4gb-512ssd-14-hd-freedos-tasinabilir-bilgisayar-p-781594320,9.3941,dell
15.6,Intel XE Graphics,60.0,0.0,40.0,1.0,1920 x 1080,13.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/vivobook-15-x1504va-nj104a04-i5-1335u-40gb-1tb-15-6-fdos-fhd-p-754799878,21.8999,asus
14.0,Intel UHD Graphics,60.0,0.0,8.0,128.0,1366 x 768,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//dell/vostro-3400-intel-core-i3-1115g4-8gb-128-gb-ssd-freedos-14-n4001vn3400ut030-p-783444899,8.8909,dell
14.0,Dahili Ekran Kartı,60.0,0.0,64.0,2.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//hp/elitebook-840-g8-i5-1135g7-64-gb-2-tb-ssd-iris-xe-graphics-14-windows-10-pro-336d8ea7-p-758445511,36.7066,hp
15.6,Intel Iris Graphics,60.0,0.0,4.0,128.0,1920 x 1080,12.0,Intel Core i3,Linux,https://www.trendyol.com//acer/acer-aspire-3-15-a315-510p-33uh-core-i3-n305-4gb-128gb-ssd-linux-15-6-fhd-tasinabilir-bilgisayar-p-738308203,8.499,acer
15.6,Nvidia GeForce RTX 3050,144.0,0.0,64.0,2.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//casper/excalibur-g770-1265-exj0x-b-intel-core-i7-12650h-64gb-ram-2tb-nvme-ssd-gen4-4gb-rtx3050-freedos-p-445719554,34.299,casper
16.0,Dahili Ekran Kartı,60.0,0.0,16.0,1.0,3072 x 1920,13.0,Intel Core i9,Mac Os,https://www.trendyol.com//apple/macbook-pro-16-i9-16gb-1tb-ssd-uzay-grisi-p-33291953,99.999,apple
16.0,Dahili Ekran Kartı,120.0,0.0,32.0,1.0,2880 x 1800,13.0,Apple M1 Max,Mac Os,https://www.trendyol.com//apple/macbook-m1-max-cip-32gb-1tb-ssd-macos-16-qhd-tasinabilir-bilgisayar-uzay-grisi-mk1a3tu-a-p-192257681,99.9,apple
16.0,Nvidia GeForce RTX 3050,120.0,0.0,8.0,512.0,1920 x 1200,11.0,AMD Ryzen 5,Windows,https://www.trendyol.com//lenovo/ideapad-gaming-3-ryzen-5-6600h-8gb-ram-512gb-ssd-4gb-rtx-3050-16-w11-82sc0032tx-laptop-gri-p-650522578,28.649,lenovo
16.1,Nvidia GeForce RTX 3090Ti,144.0,0.0,32.0,1.0,1920 x 1080,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//hp/victus-16-s0053nt-892q1eas-ryzen-7-7840hs-32gb-1tb-ssd-6gb-rtx-4050-144hz-16-1-fdos-p-755357526,36.799,hp
15.6,AMD Radeon Graphics,60.0,0.0,4.0,256.0,1366 x 768,3.0,AMD Ryzen 3,Windows,https://www.trendyol.com//asus/d515da-br1319w-ryzen3-3250u-4gb-256ssd-15-6-hd-w11h-tasinabilir-bilgisayar-p-772735893,9.1071,asus
15.6,Intel UHD Graphics,60.0,0.0,24.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/vivobook-x1502za-ej106602-ci5-1235u-24gb-1tb-freedos-15-6-fhd-p-756787370,16.899,asus
15.6,AMD Radeon Graphics,60.0,0.0,16.0,256.0,1920 x 1080,5.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//lenovo/ideapad-1-15alc7-ryzen-7-5700u-16-gb-256-gb-ssd-15-6-fhd-freedos-82r4006etr-bt2-p-770273861,12.6999,lenovo
16.0,Nvidia GeForce RTX 4060,165.0,0.0,32.0,1.0,1920 x 1200,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//asus/rog-strix-g16-intel-i7-13650hx-32-gb-ram-1-tb-ssd-8gb-rtx4060-freedos-g614jv-n3157-zi704-p-777891377,54.823,asus
15.6,AMD Radeon Graphics,60.0,0.0,8.0,256.0,1920 x 1080,7.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//lenovo/ideapad-slim-3-amd-ryzen-5-7520u-8gb-256gb-ssd-freedos-15-6-fhd-canta-hediye-p-781060561,11.499,lenovo
16.1,Nvidia GeForce RTX 4060,144.0,0.0,32.0,1.0,1920 x 1080,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//hp/victus-16-r0020nta38-intel-core-i7-13700h-32gb-1tb-ssd-rtx4060-freedos-16-1-7p637eaa38-p-739157778,45.3544,hp
14.0,Paylaşımlı,,,8.0,512.0,1920 x 1080,7.0,Intel Core i7,Windows,https://www.trendyol.com//toshiba/toshiba-tecra-x40-d-162-i7-7500u-2-70ghz-8gb-512gb-ssd-14-fhd-tumlesik-vga-win-10-pro-cam-akik-m-p-2573355,47.9999,toshiba
15.6,Nvidia GeForce RTX 4060,144.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//casper/excalibur-g870-1265-bfb0x-b-intel-core-i7-12650h-16gb-ram-1tb-nvme-ssd-8gb-rtx4060-freedos-p-672160551,36.199,casper
15.6,Intel Iris Graphics,60.0,0.0,16.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/ideapad-3-82h803evtx02-i5-1155g7-16gb-512ssd-15-6-fullhd-w11h-tasinabilir-bilgisayar-cnt003-p-772540014,15.617,lenovo
15.6,Intel Iris Graphics,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//lenovo/v15-82tt0055tx-i7-1255u-16gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-743550135,19.74,lenovo
14.0,Intel UHD Graphics,60.0,0.0,16.0,256.0,1366 x 768,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//dell/vostro-3400-intel-core-i3-1115g4-16gb-256-gb-ssd-freedos-14-n4001vn3400ut071-p-783843378,9.5194,dell
15.6,Dahili Ekran Kartı,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//lenovo/thinkpad-gen4-e15-i7-1255u-16gb-512gb-ssd-15-6-fhd-freedos-21e6006ytx-p-470308450,26.729,lenovo
15.6,Nvidia GeForce GTX 1650,60.0,0.0,8.0,256.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/victus-gaming-15-fb0014nt-71t75ea1-amd-ryzen-5-5600h-8gb-256gb-ssd-gtx1650-4gb-15-6-fhd-fdos-p-669832706,24.7491,hp
15.6,Intel UHD Graphics,90.0,256.0,8.0,0.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//asus/x515ea-11-nesil-core-i5-1135g7-8gb-256gb-ssd-15-6inc-w11-p-353434662,13.999,asus
13.3,M2 8 Çekirdekli,120.0,512.0,8.0,512.0,2560 x 1600,2.0,M2,Mac Os,https://www.trendyol.com//apple/macbook-pro-13-3-m2-cip-10c-gpu-8-gb-512gb-ssd-gumus-p-335849690,49.0,apple
14.0,Dahili Ekran Kartı,60.0,256.0,8.0,256.0,Belirtilmemiş,13.0,AMD,Windows,https://www.trendyol.com//dell/nb-vostro-3400-n4030vn3400-u-i5-1135g7-8gb-256ssd-1tb-2gb-mx330-14-ubuntu-p-668645979,13.4864,dell
15.6,AMD Radeon Graphics,60.0,0.0,8.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//acer/aspire-5-a515-47-r739-amd-ryzen-5-5625u-islemci-8gb-ram-512gb-ssd-15-6-inc-fhd-ekran-dos-p-672441034,12.249,acer
15.6,AMD Radeon Graphics,60.0,0.0,8.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//asus/vivobook-15-m1502qa-ej140-amd-ryzen-5-5600h-8gb-512gb-ssd-15-6-fhd-fdos-tasinabilir-bilgisayar-p-778481172,13.999,asus
15.6,Intel Iris Graphics,60.0,0.0,8.0,256.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/ideapad-3-15itl6-intel-core-i5-1155g7-8gb-256gb-ssd-freedos-15-6-fhd-82h803p0txa17-p-760571685,13.499,lenovo
14.0,Intel UHD Graphics,60.0,512.0,8.0,512.0,1920 x 1080,12.0,Intel Core i3,Free Dos,https://www.trendyol.com//lenovo/ideapad-3-intel-core-i3-1215u-8gb-512gb-ssd-freedos-14-inc-82rj00detx-p-780547227,11.899,lenovo
15.6,Intel Iris Graphics,60.0,0.0,64.0,256.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//everest/everbook-eb-21a19-i5-1135g7-64gb-256ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-364321408,14.5021,everest
18.0,Nvidia GeForce RTX 4080,165.0,0.0,64.0,2.0,2560 x 1600,13.0,Intel Core i9,Windows,https://www.trendyol.com//dell/alienware-m18-r1-i9-13900hx-64gb-2tb-ssd-rtx4080-12gb-18-qhd-w11-pro-awm18i9hx80wh-p-782873474,138.331,dell
15.6,AMD Radeon Graphics,60.0,0.0,8.0,512.0,1920 x 1080,12.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//lenovo/ideapad-1-amd-ryzen-7-5700u-8gb-512gb-ssd-freedos-15-6-fhd-canta-hediye-p-781026633,12.499,lenovo
17.0,Nvidia GeForce RTX 4090,240.0,0.0,32.0,1.0,2560 x 1600,13.0,Intel Core i9,Windows,https://www.trendyol.com//monster/semruk-s7-v9-3-1-intel-core-i9-13980hx-32-gb-ram-1-tb-ssd-16-gb-rtx-4090-windows-11-17-qhd-240-hz-p-759736501,125.999,monster
15.6,Intel Iris Graphics,60.0,0.0,8.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/vivobook-15-x1502za-ej1068a1-i5-1235u-8gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-764573747,16.0861,asus
14.0,Nvidia GeForce MX330,60.0,1.0,24.0,256.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/dell-vostro-3400-i5-1135g7-24-gb-1-tbhdd-256-gb-ssd-2gb-mx330-w10-home-14-n4030vn3400emeabt48-p-665662671,16.0357,lenovo
14.0,Nvidia GeForce MX330,60.0,0.0,24.0,256.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/dell-vostro-3400-i5-1135g7-24-gb-256-gb-ssd-2gb-mx330-w10-home-14-n4030vn3400emeabt43-p-665660042,15.1739,lenovo
14.0,Nvidia GeForce MX330,60.0,1.0,16.0,2.0,1366 x 768,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/dell-vostro-3400-i5-1135g7-16-gb-1-tbhdd-2-tbssd-2gb-mx330-freedos-14-n4030vn3400emeabt37-p-665653063,16.7886,lenovo
14.0,Nvidia GeForce MX330,60.0,1.0,24.0,2.0,1366 x 768,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/dell-vostro-3400-i5-1135g7-24-gb-1-tbhdd-2-tbssd-2gb-mx330-freedos-14-n4030vn3400emeabt38-p-665652881,17.3997,lenovo
